County,Precinct,Office,District,Party,Candidate,Votes
Bergen,Elmwood Park 5 - Election Day,U.S. House,9,Republican,Hector Castillo,154
Bergen,Elmwood Park 6 - Election Day,U.S. House,9,Republican,Hector Castillo,95
Bergen,Elmwood Park 7 - Election Day,U.S. House,9,Republican,Hector Castillo,212
Bergen,Elmwood Park 8 - Election Day,U.S. House,9,Republican,Hector Castillo,365
Bergen,Elmwood Park 9 - Election Day,U.S. House,9,Republican,Hector Castillo,226
Bergen,Elmwood Park 10 - Election Day,U.S. House,9,Republican,Hector Castillo,272
Bergen,Elmwood Park Mail-In Ballot - Mai,U.S. House,9,Republican,Hector Castillo,186
Bergen,Elmwood Park Provisional - Provis,U.S. House,9,Republican,Hector Castillo,70
Bergen,Englewood W1 D1 - Election Day,U.S. House,9,Republican,Hector Castillo,306
Bergen,Englewood W1 D2 - Election Day,U.S. House,9,Republican,Hector Castillo,214
Bergen,Englewood W1 D3 - Election Day,U.S. House,9,Republican,Hector Castillo,61
Bergen,Englewood W1 D4 - Election Day,U.S. House,9,Republican,Hector Castillo,34
Bergen,Englewood W2 D1 - Election Day,U.S. House,9,Republican,Hector Castillo,190
Bergen,Englewood W2 D2 - Election Day,U.S. House,9,Republican,Hector Castillo,211
Bergen,Englewood W2 D3 - Election Day,U.S. House,9,Republican,Hector Castillo,225
Bergen,Englewood W2 D4 - Election Day,U.S. House,9,Republican,Hector Castillo,217
Bergen,Englewood W3 D1 - Election Day,U.S. House,9,Republican,Hector Castillo,59
Bergen,Englewood W3 D2 - Election Day,U.S. House,9,Republican,Hector Castillo,128
Bergen,Englewood W3 D3 - Election Day,U.S. House,9,Republican,Hector Castillo,46
Bergen,Englewood W3 D4 - Election Day,U.S. House,9,Republican,Hector Castillo,37
Bergen,Englewood W4 D1 - Election Day,U.S. House,9,Republican,Hector Castillo,13
Bergen,Englewood W4 D2 - Election Day,U.S. House,9,Republican,Hector Castillo,31
Bergen,Englewood W4 D3 - Election Day,U.S. House,9,Republican,Hector Castillo,26
Bergen,Englewood W4 D4 - Election Day,U.S. House,9,Republican,Hector Castillo,57
Bergen,Englewood Mail-In Ballot - Mail-In,U.S. House,9,Republican,Hector Castillo,131
Bergen,Englewood Provisional - Provision,U.S. House,9,Republican,Hector Castillo,18
Bergen,Englewood Cliffs 1 - Election Day,U.S. House,9,Republican,Hector Castillo,235
Bergen,Englewood Cliffs 2 - Election Day,U.S. House,9,Republican,Hector Castillo,221
Bergen,Englewood Cliffs 3 - Election Day,U.S. House,9,Republican,Hector Castillo,263
Bergen,Englewood Cliffs 4 - Election Day,U.S. House,9,Republican,Hector Castillo,214
Bergen,Englewood Cliffs Mail-In Ballot - M,U.S. House,9,Republican,Hector Castillo,166
Bergen,Englewood Cliffs Provisional - Pro,U.S. House,9,Republican,Hector Castillo,14
Bergen,Fort Lee 1 - Election Day,U.S. House,9,Republican,Hector Castillo,266
Bergen,Fort Lee 2 - Election Day,U.S. House,9,Republican,Hector Castillo,171
Bergen,Fort Lee 3 - Election Day,U.S. House,9,Republican,Hector Castillo,370
Bergen,Fort Lee 4 - Election Day,U.S. House,9,Republican,Hector Castillo,128
Bergen,Fort Lee 5 - Election Day,U.S. House,9,Republican,Hector Castillo,206
Bergen,Fort Lee 6 - Election Day,U.S. House,9,Republican,Hector Castillo,280
Bergen,Fort Lee 7 - Election Day,U.S. House,9,Republican,Hector Castillo,408
Bergen,Fort Lee 8 - Election Day,U.S. House,9,Republican,Hector Castillo,113
Bergen,Fort Lee 9 - Election Day,U.S. House,9,Republican,Hector Castillo,158
Bergen,Fort Lee 10 - Election Day,U.S. House,9,Republican,Hector Castillo,473
Bergen,Fort Lee 11 - Election Day,U.S. House,9,Republican,Hector Castillo,87
Bergen,Fort Lee 12 - Election Day,U.S. House,9,Republican,Hector Castillo,203
Bergen,Fort Lee 13 - Election Day,U.S. House,9,Republican,Hector Castillo,130
Bergen,Fort Lee 14 - Election Day,U.S. House,9,Republican,Hector Castillo,88
Bergen,Fort Lee 15 - Election Day,U.S. House,9,Republican,Hector Castillo,111
Bergen,Fort Lee 16 - Election Day,U.S. House,9,Republican,Hector Castillo,165
Bergen,Fort Lee 17 - Election Day,U.S. House,9,Republican,Hector Castillo,111
Bergen,Fort Lee 18 - Election Day,U.S. House,9,Republican,Hector Castillo,111
Bergen,Fort Lee 19 - Election Day,U.S. House,9,Republican,Hector Castillo,205
Bergen,Fort Lee Mail-In Ballot - Mail-In Ba,U.S. House,9,Republican,Hector Castillo,242
Bergen,Fort Lee Provisional - Provisional,U.S. House,9,Republican,Hector Castillo,52
Bergen,Garfield W1 D1 - Election Day,U.S. House,9,Republican,Hector Castillo,76
Bergen,Garfield W1 D2 - Election Day,U.S. House,9,Republican,Hector Castillo,40
Bergen,Garfield W1 D3 - Election Day,U.S. House,9,Republican,Hector Castillo,101
Bergen,Garfield W2 D1 - Election Day,U.S. House,9,Republican,Hector Castillo,147
Bergen,Garfield W2 D2 - Election Day,U.S. House,9,Republican,Hector Castillo,165
Bergen,Garfield W2 D3 - Election Day,U.S. House,9,Republican,Hector Castillo,111
Bergen,Garfield W3 D1 - Election Day,U.S. House,9,Republican,Hector Castillo,117
Bergen,Garfield W3 D2 - Election Day,U.S. House,9,Republican,Hector Castillo,120
Bergen,Garfield W3 D3 - Election Day,U.S. House,9,Republican,Hector Castillo,114
Bergen,Garfield W4 D1 - Election Day,U.S. House,9,Republican,Hector Castillo,162
Bergen,Garfield W4 D2 - Election Day,U.S. House,9,Republican,Hector Castillo,124
Bergen,Garfield W4 D3 - Election Day,U.S. House,9,Republican,Hector Castillo,105
Bergen,Garfield W5 D1 - Election Day,U.S. House,9,Republican,Hector Castillo,244
Bergen,Garfield W5 D2 - Election Day,U.S. House,9,Republican,Hector Castillo,132
Bergen,Garfield W5 D3 - Election Day,U.S. House,9,Republican,Hector Castillo,93
Bergen,Garfield Mail-In Ballot - Mail-In Ba,U.S. House,9,Republican,Hector Castillo,110
Bergen,Garfield Provisional - Provisional,U.S. House,9,Republican,Hector Castillo,37
Bergen,Hasbrouck Heights 1 - Election Da,U.S. House,9,Republican,Hector Castillo,256
Bergen,Hasbrouck Heights 2 - Election Da,U.S. House,9,Republican,Hector Castillo,286
Bergen,Hasbrouck Heights 3 - Election Da,U.S. House,9,Republican,Hector Castillo,246
Bergen,Hasbrouck Heights 4 - Election Da,U.S. House,9,Republican,Hector Castillo,279
Bergen,Hasbrouck Heights 5 - Election Da,U.S. House,9,Republican,Hector Castillo,239
Bergen,Hasbrouck Heights 6 - Election Da,U.S. House,9,Republican,Hector Castillo,253
Bergen,Hasbrouck Heights 7 - Election Da,U.S. House,9,Republican,Hector Castillo,238
Bergen,Hasbrouck Heights 8 - Election Da,U.S. House,9,Republican,Hector Castillo,240
Bergen,Hasbrouck Heights 9 - Election Da,U.S. House,9,Republican,Hector Castillo,148
Bergen,Hasbrouck Heights Mail-In Ballot -,U.S. House,9,Republican,Hector Castillo,176
Bergen,Hasbrouck Heights Provisional - P,U.S. House,9,Republican,Hector Castillo,20
Bergen,Leonia 1 - Election Day,U.S. House,9,Republican,Hector Castillo,137
Bergen,Leonia 2 - Election Day,U.S. House,9,Republican,Hector Castillo,144
Bergen,Leonia 3 - Election Day,U.S. House,9,Republican,Hector Castillo,97
Bergen,Leonia 4 - Election Day,U.S. House,9,Republican,Hector Castillo,130
Bergen,Leonia 5 - Election Day,U.S. House,9,Republican,Hector Castillo,209
Bergen,Leonia 6 - Election Day,U.S. House,9,Republican,Hector Castillo,127
Bergen,Leonia Mail-In Ballot - Mail-In Ballo,U.S. House,9,Republican,Hector Castillo,63
Bergen,Leonia Provisional - Provisional,U.S. House,9,Republican,Hector Castillo,4
Bergen,Little Ferry 1 - Election Day,U.S. House,9,Republican,Hector Castillo,194
Bergen,Little Ferry 2 - Election Day,U.S. House,9,Republican,Hector Castillo,100
Bergen,Little Ferry 3 - Election Day,U.S. House,9,Republican,Hector Castillo,224
Bergen,Little Ferry 4 - Election Day,U.S. House,9,Republican,Hector Castillo,174
Bergen,Little Ferry 5 - Election Day,U.S. House,9,Republican,Hector Castillo,178
Bergen,Little Ferry 6 - Election Day,U.S. House,9,Republican,Hector Castillo,149
Bergen,Little Ferry Mail-In Ballot - Mail-In,U.S. House,9,Republican,Hector Castillo,33
Bergen,Little Ferry Provisional - Provisiona,U.S. House,9,Republican,Hector Castillo,7
Bergen,Lyndhurst 1 - Election Day,U.S. House,9,Republican,Hector Castillo,151
Bergen,Lyndhurst 2 - Election Day,U.S. House,9,Republican,Hector Castillo,157
Bergen,Lyndhurst 3 - Election Day,U.S. House,9,Republican,Hector Castillo,247
Bergen,Lyndhurst 4 - Election Day,U.S. House,9,Republican,Hector Castillo,238
Bergen,Lyndhurst 5 - Election Day,U.S. House,9,Republican,Hector Castillo,164
Bergen,Lyndhurst 6 - Election Day,U.S. House,9,Republican,Hector Castillo,228
Bergen,Lyndhurst 7 - Election Day,U.S. House,9,Republican,Hector Castillo,182
Bergen,Lyndhurst 8 - Election Day,U.S. House,9,Republican,Hector Castillo,207
Bergen,Lyndhurst 9 - Election Day,U.S. House,9,Republican,Hector Castillo,150
Bergen,Lyndhurst 10 - Election Day,U.S. House,9,Republican,Hector Castillo,220
Bergen,Lyndhurst 11 - Election Day,U.S. House,9,Republican,Hector Castillo,179
Bergen,Lyndhurst 12 - Election Day,U.S. House,9,Republican,Hector Castillo,184
Bergen,Lyndhurst 13 - Election Day,U.S. House,9,Republican,Hector Castillo,180
Bergen,Lyndhurst 14 - Election Day,U.S. House,9,Republican,Hector Castillo,175
Bergen,Lyndhurst 15 - Election Day,U.S. House,9,Republican,Hector Castillo,205
Bergen,Lyndhurst Mail-In Ballot - Mail-In B,U.S. House,9,Republican,Hector Castillo,148
Bergen,Lyndhurst Provisional - Provisiona,U.S. House,9,Republican,Hector Castillo,39
Bergen,Moonachie 1 - Election Day,U.S. House,9,Republican,Hector Castillo,35
Bergen,Moonachie 2 - Election Day,U.S. House,9,Republican,Hector Castillo,174
Bergen,Moonachie 3 - Election Day,U.S. House,9,Republican,Hector Castillo,78
Bergen,Moonachie Mail-In Ballot - Mail-In,U.S. House,9,Republican,Hector Castillo,14
Bergen,Moonachie Provisional - Provision,U.S. House,9,Republican,Hector Castillo,3
Bergen,North Arlington 1 - Election Day,U.S. House,9,Republican,Hector Castillo,132
Bergen,North Arlington 2 - Election Day,U.S. House,9,Republican,Hector Castillo,183
Bergen,North Arlington 3 - Election Day,U.S. House,9,Republican,Hector Castillo,211
Bergen,North Arlington 4 - Election Day,U.S. House,9,Republican,Hector Castillo,237
Bergen,North Arlington 5 - Election Day,U.S. House,9,Republican,Hector Castillo,317
Bergen,North Arlington 6 - Election Day,U.S. House,9,Republican,Hector Castillo,227
Bergen,North Arlington 7 - Election Day,U.S. House,9,Republican,Hector Castillo,386
Bergen,North Arlington 8 - Election Day,U.S. House,9,Republican,Hector Castillo,157
Bergen,North Arlington 9 - Election Day,U.S. House,9,Republican,Hector Castillo,267
Bergen,North Arlington 10 - Election Day,U.S. House,9,Republican,Hector Castillo,152
Bergen,North Arlington Mail-In Ballot - Ma,U.S. House,9,Republican,Hector Castillo,102
Bergen,North Arlington Provisional - Provi,U.S. House,9,Republican,Hector Castillo,20
Bergen,Palisades Park 1 - Election Day,U.S. House,9,Republican,Hector Castillo,79
Bergen,Palisades Park 2 - Election Day,U.S. House,9,Republican,Hector Castillo,97
Bergen,Palisades Park 3 - Election Day,U.S. House,9,Republican,Hector Castillo,107
Bergen,Palisades Park 4 - Election Day,U.S. House,9,Republican,Hector Castillo,90
Bergen,Palisades Park 5 - Election Day,U.S. House,9,Republican,Hector Castillo,134
Bergen,Palisades Park 6 - Election Day,U.S. House,9,Republican,Hector Castillo,161
Bergen,Palisades Park 7 - Election Day,U.S. House,9,Republican,Hector Castillo,104
Bergen,Palisades Park 8 - Election Day,U.S. House,9,Republican,Hector Castillo,144
Bergen,Palisades Park 9 - Election Day,U.S. House,9,Republican,Hector Castillo,143
Bergen,Palisades Park Mail-In Ballot - Ma,U.S. House,9,Republican,Hector Castillo,98
Bergen,Palisades Park Provisional - Provi,U.S. House,9,Republican,Hector Castillo,23
Bergen,Ridgefield 1 - Election Day,U.S. House,9,Republican,Hector Castillo,293
Bergen,Ridgefield 2 - Election Day,U.S. House,9,Republican,Hector Castillo,183
Bergen,Ridgefield 3 - Election Day,U.S. House,9,Republican,Hector Castillo,284
Bergen,Ridgefield 4 - Election Day,U.S. House,9,Republican,Hector Castillo,196
Bergen,Ridgefield 5 - Election Day,U.S. House,9,Republican,Hector Castillo,260
Bergen,Ridgefield Mail-In Ballot - Mail-In B,U.S. House,9,Republican,Hector Castillo,106
Bergen,Ridgefield Provisional - Provisiona,U.S. House,9,Republican,Hector Castillo,19
Bergen,Ridgefield Park 1 - Election Day,U.S. House,9,Republican,Hector Castillo,94
Bergen,Ridgefield Park 2 - Election Day,U.S. House,9,Republican,Hector Castillo,189
Bergen,Ridgefield Park 3 - Election Day,U.S. House,9,Republican,Hector Castillo,113
Bergen,Ridgefield Park 4 - Election Day,U.S. House,9,Republican,Hector Castillo,189
Bergen,Ridgefield Park 5 - Election Day,U.S. House,9,Republican,Hector Castillo,118
Bergen,Ridgefield Park 6 - Election Day,U.S. House,9,Republican,Hector Castillo,175
Bergen,Ridgefield Park 7 - Election Day,U.S. House,9,Republican,Hector Castillo,173
Bergen,Ridgefield Park 8 - Election Day,U.S. House,9,Republican,Hector Castillo,211
Bergen,Ridgefield Park Mail-In Ballot - Ma,U.S. House,9,Republican,Hector Castillo,60
Bergen,Ridgefield Park Provisional - Provi,U.S. House,9,Republican,Hector Castillo,14
Bergen,Rutherford 1 - Election Day,U.S. House,9,Republican,Hector Castillo,244
Bergen,Rutherford 2 - Election Day,U.S. House,9,Republican,Hector Castillo,321
Bergen,Rutherford 3 - Election Day,U.S. House,9,Republican,Hector Castillo,230
Bergen,Rutherford 4 - Election Day,U.S. House,9,Republican,Hector Castillo,206
Bergen,Rutherford 5 - Election Day,U.S. House,9,Republican,Hector Castillo,201
Bergen,Rutherford 6 - Election Day,U.S. House,9,Republican,Hector Castillo,158
Bergen,Rutherford 7 - Election Day,U.S. House,9,Republican,Hector Castillo,197
Bergen,Rutherford 8 - Election Day,U.S. House,9,Republican,Hector Castillo,253
Bergen,Rutherford 9 - Election Day,U.S. House,9,Republican,Hector Castillo,276
Bergen,Rutherford 10 - Election Day,U.S. House,9,Republican,Hector Castillo,275
Bergen,Rutherford 11 - Election Day,U.S. House,9,Republican,Hector Castillo,226
Bergen,Rutherford 12 - Election Day,U.S. House,9,Republican,Hector Castillo,184
Bergen,Rutherford Mail-In Ballot - Mail-In,U.S. House,9,Republican,Hector Castillo,164
Bergen,Rutherford Provisional - Provisiona,U.S. House,9,Republican,Hector Castillo,22
Bergen,Saddle Brook 1 - Election Day,U.S. House,9,Republican,Hector Castillo,157
Bergen,Saddle Brook 2 - Election Day,U.S. House,9,Republican,Hector Castillo,146
Bergen,Saddle Brook 3 - Election Day,U.S. House,9,Republican,Hector Castillo,95
Bergen,Saddle Brook 4 - Election Day,U.S. House,9,Republican,Hector Castillo,165
Bergen,Saddle Brook 5 - Election Day,U.S. House,9,Republican,Hector Castillo,200
Bergen,Saddle Brook 6 - Election Day,U.S. House,9,Republican,Hector Castillo,227
Bergen,Saddle Brook 7 - Election Day,U.S. House,9,Republican,Hector Castillo,147
Bergen,Saddle Brook 8 - Election Day,U.S. House,9,Republican,Hector Castillo,194
Bergen,Saddle Brook 9 - Election Day,U.S. House,9,Republican,Hector Castillo,208
Bergen,Saddle Brook 10 - Election Day,U.S. House,9,Republican,Hector Castillo,218
Bergen,Saddle Brook 11 - Election Day,U.S. House,9,Republican,Hector Castillo,189
Bergen,Saddle Brook Mail-In Ballot - Mail-,U.S. House,9,Republican,Hector Castillo,121
Bergen,Saddle Brook Provisional - Provisi,U.S. House,9,Republican,Hector Castillo,16
Bergen,South Hackensack 1 - Election Da,U.S. House,9,Republican,Hector Castillo,290
Bergen,South Hackensack Mail-In Ballot -,U.S. House,9,Republican,Hector Castillo,17
Bergen,South Hackensack Provisional - P,U.S. House,9,Republican,Hector Castillo,0
Bergen,Teaneck 19 - Election Day,U.S. House,9,Republican,Hector Castillo,146
Bergen,Teaneck 20 - Election Day,U.S. House,9,Republican,Hector Castillo,133
Bergen,Teaneck 21 - Election Day,U.S. House,9,Republican,Hector Castillo,140
Bergen,Teaneck 22 - Election Day,U.S. House,9,Republican,Hector Castillo,95
Bergen,Teaneck 23 - Election Day,U.S. House,9,Republican,Hector Castillo,28
Bergen,Teaneck Mail-In Ballot - Mail-In Ba,U.S. House,9,Republican,Hector Castillo,45
Bergen,Teaneck Provisional - Provisional,U.S. House,9,Republican,Hector Castillo,7
Bergen,Tenafly 1 - Election Day,U.S. House,9,Republican,Hector Castillo,153
Bergen,Tenafly 2 - Election Day,U.S. House,9,Republican,Hector Castillo,129
Bergen,Tenafly 3 - Election Day,U.S. House,9,Republican,Hector Castillo,104
Bergen,Tenafly 4 - Election Day,U.S. House,9,Republican,Hector Castillo,139
Bergen,Tenafly 5 - Election Day,U.S. House,9,Republican,Hector Castillo,128
Bergen,Tenafly 6 - Election Day,U.S. House,9,Republican,Hector Castillo,125
Bergen,Tenafly 7 - Election Day,U.S. House,9,Republican,Hector Castillo,126
Bergen,Tenafly 8 - Election Day,U.S. House,9,Republican,Hector Castillo,159
Bergen,Tenafly 9 - Election Day,U.S. House,9,Republican,Hector Castillo,166
Bergen,Tenafly 10 - Election Day,U.S. House,9,Republican,Hector Castillo,136
Bergen,Tenafly 11 - Election Day,U.S. House,9,Republican,Hector Castillo,208
Bergen,Tenafly 12 - Election Day,U.S. House,9,Republican,Hector Castillo,235
Bergen,Tenafly Mail-In Ballot - Mail-In Bal,U.S. House,9,Republican,Hector Castillo,140
Bergen,Tenafly Provisional - Provisional,U.S. House,9,Republican,Hector Castillo,19
Bergen,Teterboro 1 - Election Day,U.S. House,9,Republican,Hector Castillo,8
Bergen,Teterboro Mail-In Ballot - Mail-In B,U.S. House,9,Republican,Hector Castillo,0
Bergen,Teterboro Provisional - Provisiona,U.S. House,9,Republican,Hector Castillo,0
Bergen,Wallington 1 - Election Day,U.S. House,9,Republican,Hector Castillo,126
Bergen,Wallington 2 - Election Day,U.S. House,9,Republican,Hector Castillo,180
Bergen,Wallington 3 - Election Day,U.S. House,9,Republican,Hector Castillo,212
Bergen,Wallington 4 - Election Day,U.S. House,9,Republican,Hector Castillo,367
Bergen,Wallington 5 - Election Day,U.S. House,9,Republican,Hector Castillo,268
Bergen,Wallington 6 - Election Day,U.S. House,9,Republican,Hector Castillo,147
Bergen,Wallington Mail-In Ballot - Mail-In B,U.S. House,9,Republican,Hector Castillo,65
Bergen,Wallington Provisional - Provisiona,U.S. House,9,Republican,Hector Castillo,7
Bergen,Wood Ridge 1 - Election Day,U.S. House,9,Republican,Hector Castillo,275
Bergen,Wood Ridge 2 - Election Day,U.S. House,9,Republican,Hector Castillo,224
Bergen,Wood Ridge 3 - Election Day,U.S. House,9,Republican,Hector Castillo,316
Bergen,Wood Ridge 4 - Election Day,U.S. House,9,Republican,Hector Castillo,321
Bergen,Wood Ridge 5 - Election Day,U.S. House,9,Republican,Hector Castillo,309
Bergen,Wood Ridge Mail-In Ballot - Mail-In,U.S. House,9,Republican,Hector Castillo,70
Bergen,Wood Ridge Provisional - Provisio,U.S. House,9,Republican,Hector Castillo,5
Bergen,Election Day Totals,U.S. House,9,Republican,Hector Castillo,40150
Bergen,Mail-In Ballot Totals,U.S. House,9,Republican,Hector Castillo,2670
Bergen,Provisional Totals,U.S. House,9,Republican,Hector Castillo,488
Bergen,District Totals - Absentee,U.S. House,9,Republican,Hector Castillo,0
Bergen,District Grand Totals,U.S. House,9,Republican,Hector Castillo,0
Bergen,Carlstadt,U.S. House,9,Republican,Hector Castillo,1028
Bergen,Cliffside Park,U.S. House,9,Republican,Hector Castillo,2247
Bergen,Cresskill,U.S. House,9,Republican,Hector Castillo,1526
Bergen,East Rutherford,U.S. House,9,Republican,Hector Castillo,1179
Bergen,Edgewater,U.S. House,9,Republican,Hector Castillo,996
Bergen,Elmwood Park,U.S. House,9,Republican,Hector Castillo,2374
Bergen,Englewood,U.S. House,9,Republican,Hector Castillo,2004
Bergen,Englewood Cliffs,U.S. House,9,Republican,Hector Castillo,1113
Bergen,Fort Lee,U.S. House,9,Republican,Hector Castillo,4078
Bergen,Garfield,U.S. House,9,Republican,Hector Castillo,1998
Bergen,Hasbrouck Heights,U.S. House,9,Republican,Hector Castillo,2381
Bergen,Leonia,U.S. House,9,Republican,Hector Castillo,911
Bergen,Little Ferry,U.S. House,9,Republican,Hector Castillo,1059
Bergen,Lyndhurst,U.S. House,9,Republican,Hector Castillo,3054
Bergen,Moonachie,U.S. House,9,Republican,Hector Castillo,304
Bergen,North Arlington,U.S. House,9,Republican,Hector Castillo,2391
Bergen,Palisades Park,U.S. House,9,Republican,Hector Castillo,1180
Bergen,Ridgefield,U.S. House,9,Republican,Hector Castillo,1341
Bergen,Ridgefield Park,U.S. House,9,Republican,Hector Castillo,1336
Bergen,Rutherford,U.S. House,9,Republican,Hector Castillo,2957
Bergen,Saddle Brook,U.S. House,9,Republican,Hector Castillo,2083
Bergen,South Hackensack,U.S. House,9,Republican,Hector Castillo,307
Bergen,Teaneck,U.S. House,9,Republican,Hector Castillo,594
Bergen,Tenafly,U.S. House,9,Republican,Hector Castillo,1967
Bergen,Teterboro,U.S. House,9,Republican,Hector Castillo,8
Bergen,Wallington,U.S. House,9,Republican,Hector Castillo,1372
Bergen,Wood Ridge,U.S. House,9,Republican,Hector Castillo,1520
Bergen,Grand Totals,U.S. House,9,Republican,Hector Castillo,43308
County,Precinct,Office,District,Party,Candidate,Votes
Bergen,Carlstadt 1 - Election Day,U.S. House,9,Libertarian,Diego Rivera,8
Bergen,Carlstadt 2 - Election Day,U.S. House,9,Libertarian,Diego Rivera,15
Bergen,Carlstadt 3 - Election Day,U.S. House,9,Libertarian,Diego Rivera,15
Bergen,Carlstadt 4 - Election Day,U.S. House,9,Libertarian,Diego Rivera,10
Bergen,Carlstadt 5 - Election Day,U.S. House,9,Libertarian,Diego Rivera,9
Bergen,Carlstadt Mail-In Ballot - Mail-In Ba,U.S. House,9,Libertarian,Diego Rivera,1
Bergen,Carlstadt Provisional - Provisional,U.S. House,9,Libertarian,Diego Rivera,0
Bergen,Cliffside Park 1 - Election Day,U.S. House,9,Libertarian,Diego Rivera,13
Bergen,Cliffside Park 2 - Election Day,U.S. House,9,Libertarian,Diego Rivera,7
Bergen,Cliffside Park 3 - Election Day,U.S. House,9,Libertarian,Diego Rivera,7
Bergen,Cliffside Park 4 - Election Day,U.S. House,9,Libertarian,Diego Rivera,11
Bergen,Cliffside Park 5 - Election Day,U.S. House,9,Libertarian,Diego Rivera,4
Bergen,Cliffside Park 6 - Election Day,U.S. House,9,Libertarian,Diego Rivera,7
Bergen,Cliffside Park 7 - Election Day,U.S. House,9,Libertarian,Diego Rivera,7
Bergen,Cliffside Park 8 - Election Day,U.S. House,9,Libertarian,Diego Rivera,7
Bergen,Cliffside Park 9 - Election Day,U.S. House,9,Libertarian,Diego Rivera,10
Bergen,Cliffside Park 10 - Election Day,U.S. House,9,Libertarian,Diego Rivera,8
Bergen,Cliffside Park 11 - Election Day,U.S. House,9,Libertarian,Diego Rivera,4
Bergen,Cliffside Park 12 - Election Day,U.S. House,9,Libertarian,Diego Rivera,8
Bergen,Cliffside Park 13 - Election Day,U.S. House,9,Libertarian,Diego Rivera,5
Bergen,Cliffside Park 14 - Election Day,U.S. House,9,Libertarian,Diego Rivera,2
Bergen,Cliffside Park 15 - Election Day,U.S. House,9,Libertarian,Diego Rivera,5
Bergen,Cliffside Park Mail-In Ballot - Mail-,U.S. House,9,Libertarian,Diego Rivera,6
Bergen,Cliffside Park Provisional - Provisio,U.S. House,9,Libertarian,Diego Rivera,1
Bergen,Cresskill 1 - Election Day,U.S. House,9,Libertarian,Diego Rivera,13
Bergen,Cresskill 2 - Election Day,U.S. House,9,Libertarian,Diego Rivera,10
Bergen,Cresskill 3 - Election Day,U.S. House,9,Libertarian,Diego Rivera,17
Bergen,Cresskill 4 - Election Day,U.S. House,9,Libertarian,Diego Rivera,6
Bergen,Cresskill 5 - Election Day,U.S. House,9,Libertarian,Diego Rivera,3
Bergen,Cresskill 6 - Election Day,U.S. House,9,Libertarian,Diego Rivera,1
Bergen,Cresskill Mail-In Ballot - Mail-In Ba,U.S. House,9,Libertarian,Diego Rivera,5
Bergen,Cresskill Provisional - Provisional,U.S. House,9,Libertarian,Diego Rivera,1
Bergen,East Rutherford 1 - Election Day,U.S. House,9,Libertarian,Diego Rivera,12
Bergen,East Rutherford 2 - Election Day,U.S. House,9,Libertarian,Diego Rivera,18
Bergen,East Rutherford 3 - Election Day,U.S. House,9,Libertarian,Diego Rivera,20
Bergen,East Rutherford 4 - Election Day,U.S. House,9,Libertarian,Diego Rivera,13
Bergen,East Rutherford Mail-In Ballot - Ma,U.S. House,9,Libertarian,Diego Rivera,2
Bergen,East Rutherford Provisional - Prov,U.S. House,9,Libertarian,Diego Rivera,1
Bergen,Edgewater 1 - Election Day,U.S. House,9,Libertarian,Diego Rivera,14
Bergen,Edgewater 2 - Election Day,U.S. House,9,Libertarian,Diego Rivera,11
Bergen,Edgewater 3 - Election Day,U.S. House,9,Libertarian,Diego Rivera,15
Bergen,Edgewater 4 - Election Day,U.S. House,9,Libertarian,Diego Rivera,26
Bergen,Edgewater Mail-In Ballot - Mail-In,U.S. House,9,Libertarian,Diego Rivera,5
Bergen,Edgewater Provisional - Provisiona,U.S. House,9,Libertarian,Diego Rivera,2
Bergen,Elmwood Park 1 - Election Day,U.S. House,9,Libertarian,Diego Rivera,18
Bergen,Elmwood Park 2 - Election Day,U.S. House,9,Libertarian,Diego Rivera,26
Bergen,Elmwood Park 3 - Election Day,U.S. House,9,Libertarian,Diego Rivera,8
Bergen,Elmwood Park 4 - Election Day,U.S. House,9,Libertarian,Diego Rivera,6
Bergen,Elmwood Park 5 - Election Day,U.S. House,9,Libertarian,Diego Rivera,5
Bergen,Elmwood Park 6 - Election Day,U.S. House,9,Libertarian,Diego Rivera,4
Bergen,Elmwood Park 7 - Election Day,U.S. House,9,Libertarian,Diego Rivera,8
Bergen,Elmwood Park 8 - Election Day,U.S. House,9,Libertarian,Diego Rivera,24
Bergen,Elmwood Park 9 - Election Day,U.S. House,9,Libertarian,Diego Rivera,10
Bergen,Elmwood Park 10 - Election Day,U.S. House,9,Libertarian,Diego Rivera,14
Bergen,Elmwood Park Mail-In Ballot - Mai,U.S. House,9,Libertarian,Diego Rivera,7
Bergen,Elmwood Park Provisional - Provis,U.S. House,9,Libertarian,Diego Rivera,4
Bergen,Englewood W1 D1 - Election Day,U.S. House,9,Libertarian,Diego Rivera,15
Bergen,Englewood W1 D2 - Election Day,U.S. House,9,Libertarian,Diego Rivera,8
Bergen,Englewood W1 D3 - Election Day,U.S. House,9,Libertarian,Diego Rivera,8
Bergen,Englewood W1 D4 - Election Day,U.S. House,9,Libertarian,Diego Rivera,11
Bergen,Englewood W2 D1 - Election Day,U.S. House,9,Libertarian,Diego Rivera,4
Bergen,Englewood W2 D2 - Election Day,U.S. House,9,Libertarian,Diego Rivera,5
Bergen,Englewood W2 D3 - Election Day,U.S. House,9,Libertarian,Diego Rivera,10
Bergen,Englewood W2 D4 - Election Day,U.S. House,9,Libertarian,Diego Rivera,16
Bergen,Englewood W3 D1 - Election Day,U.S. House,9,Libertarian,Diego Rivera,14
Bergen,Englewood W3 D2 - Election Day,U.S. House,9,Libertarian,Diego Rivera,15
